,Date,Close,High,Low,Open,Volume,SMA_05,SMA_08,SMA_13,SMA_21,EMA_50,EMA_200,VolumeSMA_14,RSI,MACD,MACD_Signal,MACD_Hist,BB_Up,BB_Mid,BB_Low,Plus_DMI,Minus_DMI,ADX,SAR,SAR_MoreSensitive,SAR_LessSensitive,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,ATR,NATR,TRANGE,APO,CCI,CMO,MFI,MOM,ROC,ROCP,ROCR,ROCR100,STOCH_K,STOCH_D,STOCHF_K,STOCHF_D,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,OBV,AD,CMF,VPT,BOP
HEM.ST,2024-10-31,334.3999938964844,338.0,327.6000061035156,335.20001220703125,159579.0,339.7200012207031,345.07500076293945,354.87692495492786,,,,143898.7857142857,27.036396272742696,,,,,,,14.212736184586733,43.49091035321262,,358.154031548797,345.79998779296875,370.8755262225357,342.3000030517578,,,,356.0,12.681630192970744,3.7923535958246526,10.399993896484375,,-95.69975767487026,-45.927207454514615,45.42462514307049,-33.600006103515625,-9.13043644117273,-0.09130436441172725,0.9086956355882727,90.86956355882727,52.5668849933953,54.43425658159429,37.3626078805856,52.5668849933953,,,,,-72.57618723764703,-539744.0,635275.8182116459,,-37762.79315478644,-0.07692488269799024
HEM.ST,2024-11-01,326.79998779296875,333.0,326.79998779296875,333.0,71417.0,336.47999877929686,340.52499771118164,350.8923081618089,,,,145459.14285714287,24.349960297581898,,,,,,,13.545776461769801,41.94399486020857,,354.6697095131745,344.3999938964844,368.6245054177749,341.0,,,,348.0,12.318657043723949,3.7694790403505,7.600006103515625,,-97.69742940311053,-51.3000794048362,42.4415702283808,-38.800018310546875,-10.612696297264579,-0.10612696297264579,0.8938730370273542,89.38730370273542,34.89011322986806,48.49965793700037,0.0,34.89011322986806,,,,,-83.10251415031136,-611161.0,563858.8182116459,,-39385.908124288486,-1.0
HEM.ST,2024-11-04,323.6000061035156,327.20001220703125,318.20001220703125,323.6000061035156,193945.0,332.6,335.4749984741211,346.73846200796277,,,,154554.85714285713,23.300164305256573,,,,,,,12.780891183327903,44.971247388514094,,351.4641332404018,339.6319958496094,366.46352544520454,341.0,,,,346.6000061035156,12.08161011202938,3.733501200294979,9.0,,-108.54614095860082,-53.39967138948687,36.86955255982777,-39.399993896484375,-10.853992808948865,-0.10853992808948863,0.8914600719105114,89.14600719105114,18.97594015481792,35.47764612602709,19.56521258386813,18.97594015481792,,,,,-87.14285714285715,-805106.0,602647.5551569042,,-41284.99157576694,0.0
HEM.ST,2024-11-05,327.0,328.79998779296875,323.3999938964844,323.6000061035156,207083.0,329.47999877929686,334.5,343.5846158541166,,,,164060.2857142857,26.905982402038976,,,,,,,13.373981648828256,43.388180452022986,,348.5150030694509,335.6268774902344,364.388984671537,330.1999969482422,,,,348.20001220703125,11.604351810919024,3.5487314406480195,5.399993896484375,,-87.11479116158279,-46.18803519592205,43.668924317180334,-36.20001220703125,-9.966963378403337,-0.09966963378403336,0.9003303662159666,90.03303662159666,17.717658575121277,23.861237319935753,33.58776314149567,17.717658575121277,,,,,-79.05405788547141,-598023.0,671676.0020308269,,-39109.21616542764,0.6296292110066856
HEM.ST,2024-11-06,322.0,334.0,322.0,329.20001220703125,96367.0,326.75999755859374,331.875,340.2307692307692,,,,164539.0,25.041548019379977,,,,392.6106558761221,352.14000091552737,311.6693459549326,15.701772819211065,40.01700334896295,,345.8018033121761,314.6000061035156,362.39742552881614,332.0,,,,343.3999938964844,11.63261239585338,3.612612545296081,12.0,,-82.43633813240105,-49.91690396124005,43.762427905199495,-42.0,-11.538461538461542,-0.11538461538461539,0.8846153846153846,88.46153846153845,24.114948365906198,20.269515698615134,19.191869372354756,24.114948365906198,,,,,-86.64260882354723,-694390.0,575309.0020308269,0.2067324077285832,-40582.71769447963,-0.6000010172526041
HEM.ST,2024-11-07,334.20001220703125,335.3999938964844,322.20001220703125,322.20001220703125,105162.0,326.7200012207031,330.7750015258789,338.015385554387,351.2857157389323,,,166011.7142857143,36.587912080519736,,,,390.5189056357995,350.3000015258789,310.08109741595825,15.252801224184331,36.597452799669135,,343.30565953548324,315.376005859375,360.4855287518041,332.0,,,,342.6000061035156,11.758853931612737,3.5185079300141755,13.399993896484375,,-51.49500845305262,-26.824175838960528,47.985198654396,-0.5999755859375,-0.17920418393458926,-0.0017920418393459101,0.9982079581606541,99.82079581606541,48.60099578578928,30.144534242272254,93.0233548435174,48.60099578578928,99.99999999999999,77.61866105442094,,,-64.62092371320745,-589228.0,661350.9036253726,0.20566102616322954,-36598.31495002056,0.9090921701496057
HEM.ST,2024-11-08,330.6000061035156,337.20001220703125,328.20001220703125,335.0,115349.0,327.4800048828125,329.2750015258789,335.5076927771935,349.36190650576634,,,169264.0,34.880512574812116,,,,387.38078038170045,348.0500015258789,308.7192226700573,15.529149624511799,34.46709875443098,,341.00920726092585,316.9779249023438,358.6501078458726,332.0,,,,336.0,11.561792936497541,3.4972149797472714,9.0,,-34.94961047645828,-30.238974850375776,48.82419600550371,-12.399993896484375,-3.6151585704036093,-0.03615158570403608,0.9638484142959639,96.38484142959639,59.15944999561418,43.958464715769885,65.26312577097039,59.15944999561418,87.15057258321713,77.91953060654748,,,-69.69696269109615,-704577.0,607521.213839945,0.1918094566255822,-37840.85561090234,-0.4888882107204861
HEM.ST,2024-11-11,336.6000061035156,338.6000061035156,331.6000061035156,331.6000061035156,188541.0,330.0800048828125,329.4000015258789,333.4000009390024,347.5047636486235,,,177021.0,39.91329986197535,,,,381.7835916962584,345.71000213623046,309.63641257620253,15.633170383832617,32.64786751042419,,338.89647116833305,319.40457537890626,356.8881037761783,331.3000030517578,,,,328.20001220703125,11.307379155319145,3.3592926174344013,8.0,,5.441963156377466,-20.173400276049307,54.42879647264323,-6.399993896484375,-1.8658874333773667,-0.018658874333773688,0.9813411256662263,98.13411256662263,82.07943075776713,63.279958846390194,87.95181165881361,82.07943075776713,100.0,95.71685752773904,,,-58.3333237002572,-516036.0,688324.4995542307,0.19336430259643897,-34419.05894086299,0.7142857142857143
HEM.ST,2024-11-12,328.3999938964844,337.20001220703125,327.0,337.20001220703125,114662.0,330.36000366210936,328.6500015258789,332.9076937161959,344.8857160295759,,,175276.14285714287,35.836906824493305,,,,376.66162516173694,343.2000015258789,309.7383778900209,14.576744333014402,33.48919985704316,,338.6000061035156,322.47584429484374,355.1965798692718,328.40000915527344,,,,335.0,11.228281516155723,3.419087005127964,10.20001220703125,,-25.947488552594194,-28.326186351013394,49.08653432477531,-14.20001220703125,-4.1447787373187435,-0.04144778737318749,0.9585522126268126,95.85522126268125,63.923034451142534,68.38730506817461,38.55416592364358,63.923034451142534,72.58969164744587,86.58008807688766,,,-55.76924393633951,-630698.0,605138.1677986344,0.1847135408788628,-37212.37380311366,-0.8627458606844307
HEM.ST,2024-11-13,325.79998779296875,328.79998779296875,324.3999938964844,326.79998779296875,170459.0,331.1200012207031,328.5250015258789,331.5846158541166,342.3714294433594,,,151840.14285714287,34.62924324482318,,,,370.88751487376,340.61000061035156,310.33248634694314,14.133069691279173,34.268449792769715,,338.6000061035156,338.6000061035156,353.5727169186415,328.40000915527344,,,,331.3999938964844,10.740546686179199,3.296668842420072,4.399993896484375,,-80.06367860531068,-30.741513510353645,56.647885084138935,-9.800018310546875,-2.9201484303680414,-0.029201484303680452,0.9707985156963196,97.07985156963196,49.485685465951235,65.16271689162029,21.951078815396496,49.485685465951235,0.0,57.52989721581529,,,-72.46383221509163,-801157.0,543152.7544513369,0.15957097308948023,-38561.93058946022,-0.22727304253740144
HEM.ST,2024-11-14,329.3999938964844,331.3999938964844,326.3999938964844,328.0,224836.0,330.1599975585938,329.25,330.53846153846155,340.0761907668341,,,147292.7857142857,37.7569077740669,,,,366.5532617227241,338.6800003051758,310.8067388876275,15.426424746840524,32.89608552308177,,337.20001220703125,338.03200561523437,352.01380848603645,328.40000915527344,350.6999969482422,,,329.20001220703125,10.373365215988944,3.149169826411359,5.600006103515625,-17.689744802621703,-38.59209975593642,-24.486184451866194,55.152658486523144,-5.0,-1.4952153382956634,-0.014952153382956645,0.9850478466170434,98.50478466170433,31.905494025110205,48.43807131406799,35.21123733629052,31.905494025110205,59.19059457257241,43.92676207333943,,,-59.42032030216853,-576321.0,588119.9544513369,0.1756847461419723,-36077.55059370533,0.279998779296875
HEM.ST,2024-11-15,326.20001220703125,331.6000061035156,325.79998779296875,327.6000061035156,81333.0,329.2799987792969,329.1500015258789,329.27692354642426,338.0857151576451,,,141591.0,36.103372863562555,,,,362.15813973701376,336.7100006103516,311.2618614836894,14.766814620508423,31.931831623032046,,335.39201171875,337.4867251464844,350.5172563907356,330.3000030517578,350.6999969482422,,,334.6000061035156,10.04669757988594,3.079919437130353,5.800018310546875,-16.75000117375299,-48.467508029719696,-27.7932542728749,49.13171090596878,-0.5999755859375,-0.1835910674261032,-0.001835910674261074,0.998164089325739,99.81640893257389,23.279496846717993,34.89022544592647,12.676174388466944,23.279496846717993,27.897687809671034,29.029427460747815,,,-71.01446711396336,-657654.0,518005.94857409084,0.13422492543023593,-36867.66630582062,-0.24137749598800348
HEM.ST,2024-11-18,323.79998779296875,327.79998779296875,322.6000061035156,326.79998779296875,120286.0,326.7199951171875,329.375,328.3692298302284,336.0952380952381,,,141015.92857142858,34.869924958274865,,,,357.71393363618523,334.75,311.78606636381477,14.181355071992416,33.10563960653919,43.49676313967187,333.7286512695312,336.9632558964844,349.0805663792468,330.3000030517578,350.6999969482422,,,339.3999938964844,9.700503587712166,2.9958319806714986,5.199981689453125,-15.641026619153138,-93.72661535832641,-30.26015008345026,42.73595855145494,0.199981689453125,0.06179903760235028,0.0006179903760235201,1.0006179903760235,100.06179903760236,18.70215365209307,24.629048174640417,8.21904923152172,18.70215365209307,7.695253477516753,31.594511953253402,,,-78.62603244416853,-777940.0,453235.91232847044,0.12835869271076267,-37752.67343600643,-0.5769251084258156
HEM.ST,2024-11-19,329.20001220703125,329.20001220703125,322.0,324.6000061035156,117055.0,326.8799987792969,328.75,327.969231238732,334.4857148670015,,,140433.85714285713,39.84933843666237,,,,352.02530189566187,333.05,314.07469810433815,14.475152147096642,31.257718410982655,43.01106182965348,332.19835965625,335.8141959130469,347.70134396821754,330.3000030517578,350.6999969482422,,,336.0,9.521897060520672,2.8924352088214467,7.20001220703125,-13.356409904284362,-44.67100798110489,-20.30132312667526,48.927358642112694,2.20001220703125,0.6727866076548183,0.006727866076548165,1.0067278660765482,100.67278660765481,31.96510103093262,24.64891717658122,75.00007947280918,31.96510103093262,100.0,45.19764709572926,,46.109299665415016,-46.07841523964534,-660885.0,570290.9123284705,0.14208748536993668,-35800.54285658146,0.6388886534141482
HEM.ST,2024-11-20,321.79998779296875,333.0,315.79998779296875,333.0,182953.0,326.0799987792969,327.64999771118164,327.5846158541166,332.5142851329985,,,142103.42857142858,35.80905707639396,,,,344.20596059343643,330.93999938964845,317.67403818586047,12.657504274919585,31.85905387280296,43.01980741152245,314.6000061035156,334.15649240348125,346.3772904536295,327.1999969482422,349.6000061035156,,,354.6000061035156,10.0703338567,3.1293767056258517,17.20001220703125,-11.321795341296081,-108.30859854574753,-28.381885847212068,48.47736400192251,-0.20001220703125,-0.06211559224572616,-0.0006211559224572981,0.9993788440775427,99.93788440775427,39.36760829240547,30.01162099181038,34.8836961728855,39.36760829240547,18.860295940380883,42.18518313929921,,40.77382962821149,-73.68423166035569,-843838.0,514979.4496468289,0.1057329559650859,-39913.10852008012,-0.651163038271145
HEM.ST,2024-11-21,321.0,324.20001220703125,317.20001220703125,322.20001220703125,200266.0,324.4,325.6999969482422,327.38461538461536,330.4666660853795,,,151306.92857142858,35.391301820184125,,,,344.06528666036496,330.25,316.43471333963504,11.997234047484968,30.197147679484214,43.02792830897221,314.9680059814453,333.0,345.10619907962496,327.1999969482422,344.1999969482422,,,362.6000061035156,9.851024295507143,3.068854920718736,7.0,-9.644872029622377,-142.5923536290789,-29.217396359631753,45.62599770798536,-13.20001220703125,-3.9497342085236253,-0.03949734208523627,0.9605026579147637,96.05026579147638,46.70546109997456,39.34605680777088,30.232607654228985,46.70546109997456,10.470648082795867,43.11031467439225,,45.457807987774025,-77.19294723274052,-1044104.0,532144.4083173089,0.035074542144129264,-40410.96545427538,-0.17143031529017858
HEM.ST,2024-11-22,325.79998779296875,327.6000061035156,322.79998779296875,322.79998779296875,139992.0,324.3199951171875,325.37499618530273,327.2923067533053,330.038094656808,,,147453.14285714287,39.920262209367166,,,,342.0134602081951,329.38999938964844,316.76653857110176,13.985078509945781,28.678154537117344,42.414481178819074,315.32864586181637,333.0,343.8859513605806,326.5,342.3000030517578,,,353.79998779296875,9.618808710364892,2.952366197287034,6.600006103515625,-7.705128987630189,-49.25934900136112,-20.15947558126567,53.51976588340764,-4.800018310546875,-1.4519111379096339,-0.014519111379096346,0.9854808886209037,98.54808886209037,41.08526581619678,42.38611173619227,58.139493621475836,41.08526581619678,100.0,43.11031467439225,,48.36918637434593,-56.14038610059282,-904112.0,567141.7407859808,-0.04278415289815442,-38317.63246015301,0.6249976158233039
HEM.ST,2024-11-25,330.20001220703125,333.20001220703125,327.6000061035156,329.3999938964844,183367.0,325.6,325.92499923706055,327.9230769230769,329.42857142857144,,,145759.14285714287,43.80870915330857,,,,339.7408219434441,328.75,317.7591780565559,17.51750304689141,27.036029222078167,40.910892942069935,315.68207294458006,315.79998779296875,342.71451355029797,324.5,342.3000030517578,,,352.0,9.460324117771863,2.8650283973461392,7.4000244140625,-6.6769240941757175,54.186307476895706,-12.382581693382857,53.03194764839,-6.399993896484375,-1.9013647594873118,-0.019013647594873083,0.9809863524051269,98.09863524051269,57.04358205227559,48.278102989482306,82.75864488112192,57.04358205227559,100.00000000000001,70.15688269426529,,48.288191853182255,-36.84204890571816,-720745.0,554044.312058072,-0.06292453068906002,-35841.207331352525,0.142860256892333
HEM.ST,2024-11-26,328.3999938964844,329.3999938964844,325.20001220703125,328.20001220703125,112408.0,325.43999633789065,325.79999923706055,327.4769216684195,328.7333330426897,,,146904.92857142858,42.594188192471,-10.339835357303002,-14.047613266109446,3.7077779088064435,337.0089307957184,328.0399993896484,319.0710679835784,16.81682170900082,27.874560690887602,39.75600352714763,316.3827905150781,316.49598876953127,341.58993325242665,324.5,341.0,,,351.79998779296875,9.141729537931017,2.7837179378305956,5.0,-5.529488979241819,-6.8912666067929065,-14.81162361505801,52.60591363212554,0.0,0.0,0.0,1.0,100.0,71.10395502650417,56.41093429832551,72.41372657691471,71.10395502650417,85.5713177137318,95.19043923791061,,53.40816803927314,-44.736859716963075,-833153.0,612924.459647536,-0.02833788192605422,-36453.97671588268,0.047614895549500456
HEM.ST,2024-11-27,328.0,331.20001220703125,327.3999938964844,328.0,66053.0,326.67999877929685,326.02499771118164,327.2769211989183,328.038094656808,,,144111.42857142858,42.31346116054993,-9.504046108580496,-13.138899834603656,3.6348537260231595,335.9324660276855,327.65999908447264,319.3875321412598,17.78531412344436,26.99093832505966,38.38480086771782,317.05547938275623,317.16414970703124,340.5103361664702,324.5,341.0,,,352.3999938964844,8.760178735975007,2.67078619999238,3.800018310546875,-4.892309531187436,24.180793532075786,-15.373077678900145,51.67096574934317,2.20001220703125,0.6752646683428454,0.006752646683428542,1.0067526466834285,100.67526466834285,74.22409838803044,67.45721182227005,67.49992370605469,74.22409838803044,82.23624052415171,89.26918607929451,,51.54693689421771,-46.49121750315549,-899206.0,567730.4134296898,-0.006469202082138094,-36534.429813737515,0.0
HEM.ST,2024-11-28,328.20001220703125,330.6000061035156,327.6000061035156,330.0,57588.0,328.1200012207031,326.57500076293945,326.6307678222656,327.68571399507067,,,139985.64285714287,42.51747402508703,-8.724961864620695,-12.256112240607063,3.5311503759863676,335.03258605016595,327.35,319.6674139498341,17.31855734964815,26.28258967251995,37.111541255390144,317.7012606957272,317.80558420703125,339.473922963952,324.5,330.1999969482422,,,339.3999938964844,8.348737397691078,2.5437955780527597,3.0,-3.532052064553284,30.424274660060206,-14.965051949825947,47.26315327073306,-1.199981689453125,-0.3642931729471166,-0.0036429317294712073,0.9963570682705288,99.63570682705289,63.94561335554908,69.75788892336122,51.92318978367783,63.94561335554908,66.79303725016969,78.20019849601773,,47.04099665458471,-45.6139716855996,-841618.0,533177.8477558617,-0.037138391986890486,-36499.313036363994,-0.5999959309895834
HEM.ST,2024-11-29,327.0,330.20001220703125,327.0,327.20001220703125,266221.0,328.36000366210936,326.29999923706055,326.5230759840745,327.3333333333333,,,145534.2142857143,41.56763024550045,-8.110865930858438,-11.427062978657338,3.3161970477989,335.0402171231796,327.36000061035156,319.6797840975235,16.811733945702056,26.062153741082167,36.001851371763046,318.32121075617937,318.42136132703126,338.4789662895346,324.5,330.79998779296875,,,350.0,7.980971312643947,2.4406640099828585,3.20001220703125,-3.13205151680188,30.902183859110025,-16.864739508999097,36.05347019193793,0.79998779296875,0.2452445625480193,0.002452445625480287,1.0024524456254802,100.24524456254802,47.3076536339473,61.825788459175605,22.499847412109375,47.3076536339473,0.0,49.67642592477381,,46.428100721216374,-47.66355406738958,-1107839.0,266956.8477558617,-0.1008523891075334,-37472.708642353624,-0.06250357626504416
HEM.ST,2024-12-02,331.79998779296875,335.3999938964844,327.0,327.0,111314.0,328.67999877929685,327.54999923706055,326.984614445613,327.57142857142856,,,145295.07142857142,46.69712418582779,-7.154400108319464,-10.572530404589763,3.4181302962702986,335.47898887531693,327.7699996948242,320.0610105143315,20.257176340473208,24.070803903405817,34.044805291007464,318.91636281421347,319.01250736223125,337.5238078820938,325.59999084472656,330.79998779296875,,,356.79998779296875,8.010901497203978,2.414376670261511,8.399993896484375,-2.5012823251577743,132.17780084488336,-6.605751628344425,41.6586637528929,8.0,2.4706609949334046,0.024706609949334032,1.024706609949334,102.47066099493341,46.37626545060835,52.543177480034906,64.70575915603786,46.37626545060835,100.0,55.59767908338991,,48.130249084992826,-18.36737235949073,-996525.0,282858.6166649665,-0.11176370786372526,-35838.745825269456,0.5714275334149558
